po_id	po_label	pato_id	pato_label	proposed_label	review_scope	pato_is_attribute	evidence_count	origins	example_1	example_2	example_3	review_status	reviewer	review_date	review_notes
PO_0030100	legume fruit	PATO_0000406	curved	legume fruit curved	reusable_phenotype	false	4	saudi_ncvc:4	Tamarindus indica L. (p57): curved (hooked)	Vachellia seyal var. fistula (p64): slightly curved		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:4); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030117	spike inflorescence	PATO_0002476	terminal	spike inflorescence terminal	reusable_phenotype	false	4	saudi_ncvc:4	Ecbolium gymnostachyum (Nees) Milne-Redh. (p110): terminal	Ecbolium viride (Forssk.) Alston (p111): flowers are in terminal spikes		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:4); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0002476	terminal	capitulum inflorescence terminal	reusable_phenotype	false	4	saudi_ncvc:4	Baccharoides schimperi (DC.) Isawumi, El-Ghazaly & B.Nord. (p156): Inflorescences (heads) terminal	Kleinia odora (Forssk.) DC. (p158): Flowers terminal in few heads		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:4); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030129	umbel inflorescence	PATO_0000467	present	umbel inflorescence present	reusable_phenotype	false	4	saudi_ncvc:4	Commicarpus grandiflorus (A.Rich.) Standl. (p80): flowers are in umbellate inflorescences	Solenostemma oleifolium (Nectoux) Bullock & E.A.Bruce ex Maire (p145): umbellate		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:4); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
FLOPO_0980431	plant latex	PATO_0000467	present	plant latex present	reusable_phenotype	false	3	saudi_ncvc:3	Ficus glumosa (p71): with a milky fluid	Ficus palmata subsp. palmata (p73): with milky sap		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000282	trichome	PATO_0000387	soft	trichome soft	reusable_phenotype	false	3	saudi_ncvc:3	Sophora gibbosa (DC.) Yakovlev (p193): soft, silky, grey hairs	Withania somnifera (L.) Dunal (p249): soft, silvery-grey hairs;		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000282	trichome	PATO_0000950	grey	trichome grey	reusable_phenotype	false	3	saudi_ncvc:3	Sophora gibbosa (DC.) Yakovlev (p193): grey hairs	Withania somnifera (L.) Dunal (p249): silvery-grey hairs		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009001	fruit	PATO_0104311	purplish red	fruit purplish red	reusable_phenotype	false	3	saudi_ncvc:3	Gymnosporia arbutifolia (Hochst. ex A.Rich.) Loes. (p39): purplish-red	Terminalia brownii Fresen. (p42): Fruits purple-red in colour		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020041	stipule	PATO_0001730	deciduous (generic)	stipule deciduous (generic)	reusable_phenotype	false	3	saudi_ncvc:3	Ficus glumosa (p71): and deciduous	Ficus sycomorus L. (p75): and deciduous		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0001272	desaturated green	leaf desaturated green	reusable_phenotype	false	3	saudi_ncvc:3	Ziziphus nummularia (Burm.f.) Wight & Arn. (p89): pale green	Aloe woodii Lavranos & Collen. (p150): pale green		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0104007	greyish green	leaf greyish green	reusable_phenotype	false	3	saudi_ncvc:3	Achillea fragrantissima (Forssk.) Sch.Bip. (p151): grey-green in colour	Capparis spinosa L. (p171): tending to greyish green		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0104020	blue green	leaf blue green	reusable_phenotype	false	3	saudi_ncvc:3	Solenostemma oleifolium (Nectoux) Bullock & E.A.Bruce ex Maire (p145): bluish-green	Aloe rubroviolacea Schweinf. (p149): Leaves bluish-green in colour		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0001287	red brown	branch red brown	reusable_phenotype	false	3	saudi_ncvc:3	Vachellia johnwoodii (Boulos) Ragup., Seigler, Ebinger & Maslin (p61): branches reddish brown	Flueggea virosa (Roxb. ex Willd.) Royle (p83): usually reddish brown		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0002348	ligneous	branch ligneous	reusable_phenotype	false	3	saudi_ncvc:3	Cornulaca monacantha Delile (p122): woody branches	Capparis spinosa L. (p171): woody, creeping and spiny climbing branches		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0104019	succulent	branch succulent	reusable_phenotype	false	3	saudi_ncvc:3	Anabasis articulata (Forssk.) Moq. (p115): The branches are succulent	Zygophyllum mandavillei Hadidi (p255): succulent branches		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025172	thorn	PATO_0000462	absent	thorn absent	reusable_phenotype	false	3	saudi_ncvc:3	Commiphora gileadensis (L.) C.Chr. (p29): spineless trunk	Commiphora kataf (Forssk.) Engl. (p30): spineless		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025172	thorn	PATO_0002180	straight	thorn straight	reusable_phenotype	false	3	saudi_ncvc:3	Vachellia seyal var. fistula (p64): Large straight thorns	Vachellia tortilis subsp. raddiana (Savi) Kyal. & Boatwr. (p66): most thorns are straight		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030091	capsule fruit	PATO_0000322	red	capsule fruit red	reusable_phenotype	false	3	saudi_ncvc:3	Euphorbia cactus Ehrenb. ex Boiss. (p285): red in colour	Euphorbia fractiflexa S.Carter & J.R.I.Wood (p286): red in colour		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0000946	oblong	legume fruit oblong	reusable_phenotype	false	3	saudi_ncvc:3	Prosopis cineraria (L.) Druce (p52): oblong	Senna alexandrina Mill. (p190): oblong, compressed and flat pods		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030100	legume fruit	PATO_0001873	cylindrical	legume fruit cylindrical	reusable_phenotype	false	3	saudi_ncvc:3	Indigofera arrecta Hochst. ex A.Rich. (p291): cylindrical pod	Indigofera colutea (Burm.f.) Merr. (p293): cylindrical pod		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030102	nut fruit	PATO_0001245	dark brown	nut fruit dark brown	reusable_phenotype	false	3	saudi_ncvc:3	Lavandula atriplicifolia Benth. (p200): dark brown	Lavandula pubescens Decne. (p202): dark brown		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030103	drupe fruit	PATO_0000921	width	drupe fruit width	reusable_trait	true	3	saudi_ncvc:3	Ziziphus mucronata Willd. (p88): 10-15 mm wide	Tinospora bakis (A.Rich.) Miers (p307): 4 mm wide		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030106	silique fruit	PATO_0000467	present	silique fruit present	reusable_phenotype	false	3	saudi_ncvc:3	Diplotaxis harra (Forssk.) Boiss. (p275): Fruit a silique	Matthiola arabica Boiss. (p276): Fruit a silique		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030115	raceme inflorescence	PATO_0002476	terminal	raceme inflorescence terminal	reusable_phenotype	false	3	saudi_ncvc:3	Sophora gibbosa (DC.) Yakovlev (p193): in terminal racemes	Rumex nervosus Vahl (p226): in terminal racemes		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:3); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000003	whole plant	PATO_0001331	odorous	whole plant odorous	reusable_phenotype	false	2	saudi_ncvc:2	Pluchea dioscoridis (L.) DC. (p160): aromatic	Lavandula dentata L. (p201): distinguished by its pleasant fragrance		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000049	leaf lamina abaxial epidermis	PATO_0000454	hairy	leaf lamina abaxial epidermis hairy	reusable_phenotype	false	2	saudi_ncvc:2	Cordia africana L. (p24): hairs beneath;	Cotoneaster nummularius Fisch. & C.A.Mey. (p234): hairy beneath		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0000050	leaf lamina adaxial epidermis	PATO_0000453	glabrous	leaf lamina adaxial epidermis glabrous	reusable_phenotype	false	2	saudi_ncvc:2	Maerua triphylla A.Rich. (p175): upper surface glabrous	Cotoneaster nummularius Fisch. & C.A.Mey. (p234): glabrous above		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0004518	bark	PATO_0001268	desaturated brown	bark desaturated brown	reusable_phenotype	false	2	saudi_ncvc:2	Tarchonanthus camphoratus L. (p23): Bark pale brown	Cordia africana L. (p24): bark pale brown		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0004545	shoot-borne shoot system	PATO_0000122	length	shoot-borne shoot system length	reusable_trait	true	2	saudi_ncvc:2	Lotus goetzei Harms (p297): Branches 30 cm long	Lotus quinatus (Forssk.) J.B.Gillett (p298): Branches 50 cm long		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0004545	shoot-borne shoot system	PATO_0000454	hairy	shoot-borne shoot system hairy	reusable_phenotype	false	2	saudi_ncvc:2	Geranium trilophum Boiss. (p302): and hairy	Rhoicissus revoilii Planch. (p317): hairs on the branches		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0005031	microsporangiate strobilus	PATO_0001629	aggregated	microsporangiate strobilus aggregated	reusable_phenotype	false	2	saudi_ncvc:2	Ephedra foeminea Forssk. (p183): Male cones clustered in the axils	Ephedra pachyclada Boiss. (p184): male cones axillary and clustered		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0005031	microsporangiate strobilus	PATO_0002476	terminal	microsporangiate strobilus terminal	reusable_phenotype	false	2	saudi_ncvc:2	Ephedra ciliata Fisch. & C.A.Mey. (p182): male cones are at the end [as] projections on the branches;	Ephedra ciliata Fisch. & C.A.Mey. (p284): male cones are borne terminally as protuberances on the branches		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0006018	leaf adaxial epidermis	PATO_0000320	green	leaf adaxial epidermis green	reusable_phenotype	false	2	saudi_ncvc:2	Orbivestus leopoldii (Sch.Bip. ex Walp.) H.Rob. (p159): green above	Stephanotis schimperi (Decne.) S.Reuss, Liede & Meve (p266): green on the upper surface		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0006018	leaf adaxial epidermis	PATO_0001249	dark green	leaf adaxial epidermis dark green	reusable_phenotype	false	2	saudi_ncvc:2	Prunus arabica (Olivier) Meikle (p92): upper surface dark green	Lepidagathis scariosa Nees (p112): upper surface is dark green		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009001	fruit	PATO_0104019	succulent	fruit succulent	reusable_phenotype	false	2	saudi_ncvc:2	Olea europaea subsp. cuspidata (Wall. & G.Don) Cif. (p81): fruits are fleshy	Crinum album (Forssk.) Herb. (p260): succulent		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009006	shoot system	PATO_0000407	flat	shoot system flat	reusable_phenotype	false	2	saudi_ncvc:2	Vachellia johnwoodii (Boulos) Ragup., Seigler, Ebinger & Maslin (p61): with a flat crown	Vachellia origena (Hunde) Kyal. & Boatwr. (p63): flat-topped		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009006	shoot system	PATO_0001164	dense	shoot system dense	reusable_phenotype	false	2	saudi_ncvc:2	Vachellia tortilis subsp. raddiana (Savi) Kyal. & Boatwr. (p66): a dense, rounded crown	Trichilia emetica Vahl (p70): dense spreading crown		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009010	seed	PATO_0001947	netted	seed netted	reusable_phenotype	false	2	saudi_ncvc:2	Geranium biuncinatum Kokwaro (p301): seeds are reticulately veined	Geranium trilophum Boiss. (p302): seeds are reticulately veined		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009047	stem	PATO_0104016	terete	stem terete	reusable_phenotype	false	2	saudi_ncvc:2	Aerva javanica (Burm.f.) Juss. ex Schult. (p113): rounded stems	Kleinia odora (Forssk.) DC. (p158): round		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009047	stem	PATO_0104019	succulent	stem succulent	reusable_phenotype	false	2	saudi_ncvc:2	Haloxylon persicum Bunge (p124): succulent stems	Haloxylon salicornicum (Moq.) Bunge ex Boiss. (p125): succulent		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0009049	inflorescence	PATO_0104031	cream	inflorescence cream	reusable_phenotype	false	2	saudi_ncvc:2	Senegalia mellifera (Benth.) Seigler & Ebinger (p56): inflorescences creamy white	Vachellia etbaica (Schweinf.) Kyal. & Boatwr. (p58): inflorescences creamy white		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020041	stipule	PATO_0001365	spiny	stipule spiny	reusable_phenotype	false	2	saudi_ncvc:2	Ziziphus spina-christi (L.) Desf. (p90): spiny	Capparis decidua (Forssk.) Edgew. (p170): stipules spiny		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020041	stipule	PATO_0001436	sessile (sensu botany)	stipule sessile (sensu botany)	reusable_phenotype	false	2	saudi_ncvc:2	Ficus glumosa (p71): stipules are sessile	Ficus sycomorus L. (p75): stipules are sessile		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020075	mericarp	PATO_0000467	present	mericarp present	reusable_phenotype	false	2	saudi_ncvc:2	Geranium biuncinatum Kokwaro (p301): fruit is a mericarp	Geranium trilophum Boiss. (p302): fruit is a mericarp		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020128	leaf margin	PATO_0002359	broad	leaf margin broad	reusable_phenotype	false	2	saudi_ncvc:2	Deverra triradiata Hochst. ex Boiss. (p134): the upper cauline leaves have broad membranous margins	Deverra triradiata subsp. musilii Hochst. ex Boiss. (p135): broad white margins		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0020137	leaf apex	PATO_0002258	pointed	leaf apex pointed	reusable_phenotype	false	2	saudi_ncvc:2	Retama raetam (Forssk.) Webb & Berthel. (p188): with a pointed tip	Panicum turgidum Forssk. (p222): with a pointed tip		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025034	leaf	PATO_0104041	velutinous	leaf velutinous	reusable_phenotype	false	2	saudi_ncvc:2	Dombeya torrida (J.F.Gmel.) Bamps (p69): velvety-hairy	Aerva javanica (Burm.f.) Juss. ex Schult. (p113): velvety in texture		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0001544	flexible	branch flexible	reusable_phenotype	false	2	saudi_ncvc:2	Calligonum comosum L'Hér. (p223): characterized by their flexibility	Calligonum crinitum subsp. arabicum (Soskov) Soskov (p224): characterized by their flexibility		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025073	branch	PATO_0002445	torsioned	branch torsioned	reusable_phenotype	false	2	saudi_ncvc:2	Maerua crassifolia Forssk. (p38): twisted branches	Searsia tripartita (Ucria) Moffett (p132): The branches are twisted		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025083	strobilus	PATO_0001891	ovate	strobilus ovate	reusable_phenotype	false	2	saudi_ncvc:2	Ephedra ciliata Fisch. & C.A.Mey. (p182): the small cones ovoid	Ephedra ciliata Fisch. & C.A.Mey. (p284): small cones ovate		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025172	thorn	PATO_0000323	white	thorn white	reusable_phenotype	false	2	saudi_ncvc:2	Vachellia flava (Forssk.) Kyal. & Boatwr. (p59): white	Vachellia tortilis subsp. raddiana (Savi) Kyal. & Boatwr. (p66): and white		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025172	thorn	PATO_0001419	sharp	thorn sharp	reusable_phenotype	false	2	saudi_ncvc:2	Commiphora myrrha (Nees) Engl. (p32): branches end in a sharp spine	Vachellia nilotica subsp. indica (Benth.) Kyal. & Boatwr. (p62): sharp		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0025172	thorn	PATO_0002212	slender	thorn slender	reusable_phenotype	false	2	saudi_ncvc:2	Vachellia flava (Forssk.) Kyal. & Boatwr. (p59): rather slender	Oncoba spinosa Forssk. (p240): slender axillary spines		approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:2); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
